url,name,slug,postal_code,condo_fee_min_brl,iptu_min_brl,area_min_m2,area_max_m2,bedrooms_min,bedrooms_max,bathrooms_min,bathrooms_max,parking_spots_min,parking_spots_max,construction_year
https://www.quintoandar.com.br/condominio/residencial-stoneville-trindade-florianopolis-9p18s6rw2k,Residencial Stoneville,residencial-stoneville-trindade-florianopolis,88036-002,630,100,83,110,1,3,1,2,1,2,2001
https://www.quintoandar.com.br/condominio/rua-inga-mirim-16-alto-ribeirao-leste-florianopolis-dzqsgvm4od,,rua-inga-mirim-16-alto-ribeirao-leste-florianopolis,88064-082,,90,63,122,2,2,1,2,1,2,
https://www.quintoandar.com.br/condominio/marina-stella-carvoeira-florianopolis-2drrs152od,Marina Stella,marina-stella-carvoeira-florianopolis,88040-610,60,,35,55,1,2,1,1,,1,
https://www.quintoandar.com.br/condominio/santa-rosa-vargem-do-bom-jesus-florianopolis-9dzqszyq2d,Santa Rosa,santa-rosa-vargem-do-bom-jesus-florianopolis,88056-613,223,30,40,45,1,1,1,1,1,1,2000
https://www.quintoandar.com.br/condominio/cezarium-residence-club-campeche-florianopolis-rp0gs9mnlk,Cezarium Residence Club,cezarium-residence-club-campeche-florianopolis,88063-300,650,,68,134,2,4,2,6,,4,2005
https://www.quintoandar.com.br/condominio/saint-michel-centro-florianopolis-k87sx2w89p,Saint Michel,saint-michel-centro-florianopolis,88020-120,630,,55,100,1,2,1,2,1,2,
https://www.quintoandar.com.br/condominio/servidao-jose-bernardino-chagas-180-rio-tavares-florianopolis-plgsq66eqk,,servidao-jose-bernardino-chagas-180-rio-tavares-florianopolis,88048-401,,13,30,41,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/golden-park-itacorubi-florianopolis-ek99sw68yk,Golden Park,golden-park-itacorubi-florianopolis,88034-000,500,56,58,100,2,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/kanaloa-residence-lagoa-pequena-florianopolis-2drrsl2wrd,Kanaloa Residence,kanaloa-residence-lagoa-pequena-florianopolis,88048-638,450,125,70,125,1,2,1,2,1,2,
https://www.quintoandar.com.br/condominio/rua-nivaldo-dias-46-lagoa-pequena-florianopolis-dzqsglmm2d,,rua-nivaldo-dias-46-lagoa-pequena-florianopolis,88063-670,450,120,41,58,1,1,1,2,1,1,
https://www.quintoandar.com.br/condominio/malibu-house-club-campeche-florianopolis-jpqms432md,Malibu House Club,malibu-house-club-campeche-florianopolis,88063-301,660,66,60,144,2,3,1,3,,2,
https://www.quintoandar.com.br/condominio/servidao-do-geriva-300-ingleses-norte-florianopolis-k99s1406rk,,servidao-do-geriva-300-ingleses-norte-florianopolis,88058-355,,,72,72,2,2,2,2,1,1,
https://www.quintoandar.com.br/condominio/residencial-mares-do-norte-ingleses-do-rio-vermelho-florianopolis-dyoswrr8ek,Residencial Mares do Norte,residencial-mares-do-norte-ingleses-do-rio-vermelho-florianopolis,88058,260,,59,298,1,3,1,3,1,2,
https://www.quintoandar.com.br/condominio/residencial-canasvieiras-florianopolis-9p6js4rq3k,Residencial,residencial-canasvieiras-florianopolis,88054-120,400,120,40,105,1,3,1,2,,1,
https://www.quintoandar.com.br/condominio/praia-norte-ingleses-norte-florianopolis-jpqmse7o2d,Praia Norte,praia-norte-ingleses-norte-florianopolis,88058-510,,163,97,100,2,3,1,2,1,2,
https://www.quintoandar.com.br/condominio/servidao-caminho-das-orquideas-353-sao-joao-do-rio-vermelho-florianopolis-xplgseroxk,,servidao-caminho-das-orquideas-353-sao-joao-do-rio-vermelho-florianopolis,88060-280,50,9,24,299,1,1,1,1,,1,
https://www.quintoandar.com.br/condominio/servidao-dercidio-manoel-sagaz-105-ingleses-do-rio-vermelho-florianopolis-k27sjee81p,,servidao-dercidio-manoel-sagaz-105-ingleses-do-rio-vermelho-florianopolis,88058-461,,,65,240,2,6,1,5,,2,
https://www.quintoandar.com.br/condominio/servidao-nilson-pereira-da-cunha-203-ingleses-do-rio-vermelho-florianopolis-d37s5vm0np,,servidao-nilson-pereira-da-cunha-203-ingleses-do-rio-vermelho-florianopolis,88058-735,,,80,90,2,2,1,1,1,2,
https://www.quintoandar.com.br/condominio/sun-tower-balneario-florianopolis-4pxnsvyvod,Sun Tower,sun-tower-balneario-florianopolis,88075-340,750,250,70,100,2,3,1,3,1,2,2017
https://www.quintoandar.com.br/condominio/edificio-patricia-tatiana-abraao-florianopolis-1d47s88g7d,Edifício Patricia Tatiana,edificio-patricia-tatiana-abraao-florianopolis,88085-201,320,75,55,98,1,3,1,2,1,1,
https://www.quintoandar.com.br/condominio/avenida-florianopolis-0-jardim-das-esmeraldas-goiania-p6js8er8yk,,avenida-florianopolis-0-jardim-das-esmeraldas-goiania,74830-075,,,30,30,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/edificio-phoenix-centro-florianopolis-xplgs6jjjk,Edifício Phoenix,edificio-phoenix-centro-florianopolis,88010-102,373,152,38,70,1,2,1,1,1,1,
https://www.quintoandar.com.br/condominio/edificio-pereque-trindade-florianopolis-vk87smz7jp,Edifício Pereque,edificio-pereque-trindade-florianopolis,88036-620,307,85,61,67,2,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/elevato-residence-capoeiras-florianopolis-9pm8s3x57k,Elevato Residence,elevato-residence-capoeiras-florianopolis,88070-150,350,167,60,90,2,3,1,2,1,2,
https://www.quintoandar.com.br/condominio/rua-dialtino-antonio-cabral-538-agronomica-florianopolis-0d71s8yzgd,,rua-dialtino-antonio-cabral-538-agronomica-florianopolis,88025-540,,209,45,65,1,2,1,1,,2,
https://www.quintoandar.com.br/condominio/chambord-itacorubi-florianopolis-9p6jsl7zok,chambord,chambord-itacorubi-florianopolis,88034-102,490,90,62,210,2,4,1,5,1,3,
https://www.quintoandar.com.br/condominio/villa-oliva-residence-barra-da-lagoa-florianopolis-d71s65nv9d,Villa Oliva Residence,villa-oliva-residence-barra-da-lagoa-florianopolis,88061-500,1,100,75,120,1,2,1,2,1,2,
https://www.quintoandar.com.br/condominio/ingleses-studios-residence-ingleses-norte-florianopolis-0d71smn02d,Ingleses Studios Residence,ingleses-studios-residence-ingleses-norte-florianopolis,88058-522,,,36,75,1,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/niagara-itacorubi-florianopolis-wdw2s8y2ed,niagara,niagara-itacorubi-florianopolis,88034-130,500,100,45,182,1,3,1,2,1,2,
https://www.quintoandar.com.br/condominio/residencial-della-giustinaiii-ingleses-do-rio-vermelho-florianopolis-ndv7sq054d,Residencial Della Giustinaiii,residencial-della-giustinaiii-ingleses-do-rio-vermelho-florianopolis,88058-090,300,154,40,224,1,3,1,3,1,2,2017
https://www.quintoandar.com.br/condominio/rua-deputado-paulo-preis-363-jurere-florianopolis-dv7s4g3m0d,,rua-deputado-paulo-preis-363-jurere-florianopolis,88053-580,,,50,110,2,2,1,2,2,2,
https://www.quintoandar.com.br/condominio/rua-arnaldo-luz-55-ingleses-do-rio-vermelho-florianopolis-wk27sy4n4p,,rua-arnaldo-luz-55-ingleses-do-rio-vermelho-florianopolis,88058-087,,,38,159,1,4,1,3,,2,
https://www.quintoandar.com.br/condominio/avenida-afonso-delambert-neto-540-lagoa-da-conceicao-florianopolis-rdyos7wngk,,avenida-afonso-delambert-neto-540-lagoa-da-conceicao-florianopolis,88062-000,,208,34,34,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/edificio-professor-eduardo-luiz-centro-florianopolis-9d37sm5qqp,Edifício Professor Eduardo Luiz,edificio-professor-eduardo-luiz-centro-florianopolis,88020-303,643,159,66,179,2,3,2,3,1,2,1995
https://www.quintoandar.com.br/condominio/cruzeiro-do-sul-centro-florianopolis-ed5zsx5v0d,Cruzeiro do Sul,cruzeiro-do-sul-centro-florianopolis,88010-040,1100,213,120,123,2,3,2,3,1,2,1975
https://www.quintoandar.com.br/condominio/alberto-de-santiago-residence-joao-paulo-florianopolis-kg3s801j8p,Alberto de Santiago Residence,alberto-de-santiago-residence-joao-paulo-florianopolis,88030-361,900,1500,38,126,1,5,1,6,1,5,
https://www.quintoandar.com.br/condominio/edificio-belluno-trindade-florianopolis-djrsvxxryk,Edifício Belluno,edificio-belluno-trindade-florianopolis,88040-410,405,60,72,173,2,3,1,4,1,1,1990
https://www.quintoandar.com.br/condominio/caminho-dos-acores-2241-santo-antonio-de-lisboa-florianopolis-xplgs4234k,,caminho-dos-acores-2241-santo-antonio-de-lisboa-florianopolis,88050-300,1100,200,108,147,3,3,2,4,1,2,
https://www.quintoandar.com.br/condominio/rua-cruz-e-souza-617-centro-florianopolis-8kojswmy6d,,rua-cruz-e-souza-617-centro-florianopolis,88020-710,,,100,100,2,3,2,3,1,1,
https://www.quintoandar.com.br/condominio/edificio-olivais-itacorubi-florianopolis-wdw2s1ywgd,Edifício Olivais,edificio-olivais-itacorubi-florianopolis,88034-060,598,112,85,115,2,4,2,3,1,1,2003
https://www.quintoandar.com.br/condominio/residencial-palmas-de-maiorka-pantanal-florianopolis-d71s640yld,Residencial Palmas de Maiorka,residencial-palmas-de-maiorka-pantanal-florianopolis,88040-002,430,,22,167,1,3,1,3,1,2,1990
https://www.quintoandar.com.br/condominio/residencial-antoine-de-saint-exupery-campeche-central-florianopolis-pqmsw65y0d,Residencial Antoine de Saint Exupéry,residencial-antoine-de-saint-exupery-campeche-central-florianopolis,88063-000,468,120,76,120,2,3,1,2,,2,2018
https://www.quintoandar.com.br/condominio/rodovia-doutor-antonio-luiz-moura-gonzaga-647-rio-tavares-florianopolis-rdyos471yk,,rodovia-doutor-antonio-luiz-moura-gonzaga-647-rio-tavares-florianopolis,88048,840,259,230,290,3,5,1,6,,5,
https://www.quintoandar.com.br/condominio/avenida-pequeno-principe-2464-campeche-leste-florianopolis-p18s0n79vk,,avenida-pequeno-principe-2464-campeche-leste-florianopolis,88063-000,,,175,175,2,2,2,2,1,1,
https://www.quintoandar.com.br/condominio/greenville-trindade-florianopolis-8kojsojrxd,Greenville,greenville-trindade-florianopolis,88036-001,470,,65,167,1,3,1,2,1,1,
https://www.quintoandar.com.br/condominio/residencial-della-giustina-iii-ingleses-do-rio-vermelho-florianopolis-9p6js7z95k,Residencial Della Giustina III,residencial-della-giustina-iii-ingleses-do-rio-vermelho-florianopolis,88058-090,106,106,55,144,2,3,1,3,1,1,
https://www.quintoandar.com.br/condominio/servidao-aldo-laureano-da-costa-328-vargem-do-bom-jesus-florianopolis-8kojso8rjd,,servidao-aldo-laureano-da-costa-328-vargem-do-bom-jesus-florianopolis,88058-038,,,30,30,1,1,1,1,,,
https://www.quintoandar.com.br/condominio/rodrik-centro-florianopolis-vk87sg142p,Rodrik,rodrik-centro-florianopolis,88015-150,384,76,33,103,1,2,1,2,1,2,
https://www.quintoandar.com.br/condominio/miramar-centro-florianopolis-wk27sq10gp,Miramar,miramar-centro-florianopolis,88010-130,550,183,45,300,1,3,1,4,1,2,
https://www.quintoandar.com.br/condominio/residencial-olga-becker-canasvieiras-florianopolis-rdyoso3qok,Residencial Olga Becker,residencial-olga-becker-canasvieiras-florianopolis,88054-600,350,70,42,67,1,2,1,2,,1,2017
https://www.quintoandar.com.br/condominio/servidao-natalino-101-capoeiras-florianopolis-ek99sr963k,,servidao-natalino-101-capoeiras-florianopolis,88090-160,150,42,35,70,1,2,1,1,,1,
https://www.quintoandar.com.br/condominio/rua-doutor-antonio-carlos-da-nova-26-canasvieiras-florianopolis-rp0gszj12k,,rua-doutor-antonio-carlos-da-nova-26-canasvieiras-florianopolis,88054-510,,,55,120,2,5,1,6,,3,
https://www.quintoandar.com.br/condominio/plaza-victoria-itacorubi-florianopolis-rdyosogmnk,Plaza Victória,plaza-victoria-itacorubi-florianopolis,88034-389,500,,65,102,2,3,1,3,1,3,
https://www.quintoandar.com.br/condominio/servidao-natalino-119-capoeiras-florianopolis-d71s645o1d,,servidao-natalino-119-capoeiras-florianopolis,88090-160,,42,20,35,1,1,1,1,,,
https://www.quintoandar.com.br/condominio/rua-joao-roberto-sanford-168-coqueiros-florianopolis-kojs2ozg2d,,rua-joao-roberto-sanford-168-coqueiros-florianopolis,88080-090,550,121,76,90,2,3,1,2,1,1,
https://www.quintoandar.com.br/condominio/avenida-das-raias-651-jurere-florianopolis-kojs23x5wd,,avenida-das-raias-651-jurere-florianopolis,88053-400,,,49,70,1,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/tour-dargent-centro-florianopolis-3keys15rrp,Tour Dargent,tour-dargent-centro-florianopolis,88015-510,1100,284,102,250,1,4,2,5,2,2,2000
https://www.quintoandar.com.br/condominio/felicita-agronomica-florianopolis-7kg3sr72yp,Felicitá,felicita-agronomica-florianopolis,88025-500,413,142,33,80,1,3,1,2,1,2,
https://www.quintoandar.com.br/condominio/rua-crispim-mira-434-centro-florianopolis-wdw2sre64d,,rua-crispim-mira-434-centro-florianopolis,88020-540,675,,40,70,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/rua-juvencio-costa-95-trindade-florianopolis-kg3s8r79mp,,rua-juvencio-costa-95-trindade-florianopolis,88036-270,,,30,32,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/nstay-trindade-florianopolis-kg3s865x4p,Nstay,nstay-trindade-florianopolis,88030-000,,,-1,-1,5,5,5,5,5,5,
https://www.quintoandar.com.br/condominio/novo-rio-centro-florianopolis-drrsreg1xd,Novo Rio,novo-rio-centro-florianopolis,88010-300,746,222,85,110,1,4,1,4,,1,1988
https://www.quintoandar.com.br/condominio/solar-de-evora-itacorubi-florianopolis-dzqsgweejd,Solar de Évora,solar-de-evora-itacorubi-florianopolis,88034-100,550,66,76,153,2,3,1,3,1,2,
https://www.quintoandar.com.br/condominio/rua-severiano-firmino-martins-80-ribeirao-da-ilha-florianopolis-kg3s8gyz9p,,rua-severiano-firmino-martins-80-ribeirao-da-ilha-florianopolis,88064,330,110,46,80,1,2,1,1,1,1,
https://www.quintoandar.com.br/condominio/servidao-nova-esperanca-71a-campeche-central-florianopolis-dyoswo81jk,,servidao-nova-esperanca-71a-campeche-central-florianopolis,88063-037,50,,42,96,1,2,1,2,,1,2000
https://www.quintoandar.com.br/condominio/rua-inga-mirim-76-alto-ribeirao-leste-florianopolis-8kojsmog0d,,rua-inga-mirim-76-alto-ribeirao-leste-florianopolis,88064-082,120,7,80,117,3,3,1,3,1,2,
https://www.quintoandar.com.br/condominio/mar-azul-ingleses-norte-florianopolis-9dzqs2xvgd,Mar Azul,mar-azul-ingleses-norte-florianopolis,88058-080,250,50,42,72,1,2,1,2,,1,
https://www.quintoandar.com.br/condominio/marina-park-lagoa-da-conceicao-florianopolis-rdyosogjyk,Marina Park,marina-park-lagoa-da-conceicao-florianopolis,88034-367,550,68,57,94,2,3,1,2,1,2,
https://www.quintoandar.com.br/condominio/residencial-coqueiros-coqueiros-florianopolis-9d37s49nyp,Residencial Coqueiros,residencial-coqueiros-coqueiros-florianopolis,88080-700,275,50,56,100,2,3,1,2,,1,
https://www.quintoandar.com.br/condominio/bloco-a-ingleses-do-rio-vermelho-florianopolis-9pm8sr7vnk,Bloco A,bloco-a-ingleses-do-rio-vermelho-florianopolis,88058-550,350,105,60,150,2,3,1,2,2,3,
https://www.quintoandar.com.br/condominio/solar-rodrigues-sao-joao-do-rio-vermelho-florianopolis-knzsy1vm0k,Solar Rodrigues,solar-rodrigues-sao-joao-do-rio-vermelho-florianopolis,88060-220,,,70,90,2,2,1,1,2,2,
https://www.quintoandar.com.br/condominio/residencial-olimpo-bom-abrigo-florianopolis-jpqms4978d,Residencial Olimpo,residencial-olimpo-bom-abrigo-florianopolis,88085-260,800,69,70,250,3,5,1,4,1,2,
https://www.quintoandar.com.br/condominio/residencial-monte-everest-capoeiras-florianopolis-7kg3sxme4p,Residencial Monte Everest,residencial-monte-everest-capoeiras-florianopolis,88085-157,546,,85,260,2,3,2,4,1,3,
https://www.quintoandar.com.br/condominio/vila-das-palmeiras-1-ingleses-do-rio-vermelho-florianopolis-2drrsxn5xd,Vila das Palmeiras 1,vila-das-palmeiras-1-ingleses-do-rio-vermelho-florianopolis,88058-573,500,100,80,232,2,3,1,4,1,2,2018
https://www.quintoandar.com.br/condominio/residencial-monaco-capoeiras-florianopolis-wk27sy346p,Residencial Mônaco,residencial-monaco-capoeiras-florianopolis,88090-100,250,41,67,99,2,3,1,1,,2,1983
https://www.quintoandar.com.br/condominio/villar-formoso-estreito-florianopolis-rdyos83v1k,Villar Formoso,villar-formoso-estreito-florianopolis,88075-000,545,175,78,300,2,4,2,4,1,5,
https://www.quintoandar.com.br/condominio/caminho-do-engenho-itacorubi-florianopolis-9dzqszjmrd,Caminho do Engenho,caminho-do-engenho-itacorubi-florianopolis,88034-300,590,104,85,103,2,3,2,2,,2,2015
https://www.quintoandar.com.br/condominio/avenida-rio-branco-962-centro-florianopolis-9p18sy7vxk,,avenida-rio-branco-962-centro-florianopolis,88015-204,670,310,74,93,2,3,1,3,,1,
https://www.quintoandar.com.br/condominio/benjamin-constant-centro-florianopolis-4pxnsx153d,Benjamin Constant,benjamin-constant-centro-florianopolis,88015-400,800,200,101,127,2,3,2,4,,3,
https://www.quintoandar.com.br/condominio/edificio-rivoli-centro-florianopolis-kg3s86jylp,Edifício Rivoli,edificio-rivoli-centro-florianopolis,88010-530,865,191,30,72,1,1,1,1,,,2001
https://www.quintoandar.com.br/condominio/liberty-park-corrego-grande-florianopolis-9p6jsnl1rk,Liberty Park,liberty-park-corrego-grande-florianopolis,88037-001,480,54,85,130,3,3,1,3,,2,
https://www.quintoandar.com.br/condominio/coronel-americo-cacupe-florianopolis-9dzqsn431d,Coronel Américo,coronel-americo-cacupe-florianopolis,88050-005,800,260,-1,-1,4,5,5,7,2,4,
https://www.quintoandar.com.br/condominio/residencial-carlos-magno-jardim-cidade-de-florianopolis-sao-jose-1d47sjxlmd,Residencial Carlos Magno,residencial-carlos-magno-jardim-cidade-de-florianopolis-sao-jose,88111-330,350,,55,78,2,3,1,1,1,2,
https://www.quintoandar.com.br/condominio/edificio-solar-das-algas-jurere-internacional-florianopolis-jdjrs469mk,Edifício Solar das Algas,edificio-solar-das-algas-jurere-internacional-florianopolis,88053-505,820,355,127,181,3,5,1,6,2,3,2005
https://www.quintoandar.com.br/condominio/rua-laurindo-januario-da-silveira-3105-lagoa-da-conceicao-florianopolis-k87s7l204p,,rua-laurindo-januario-da-silveira-3105-lagoa-da-conceicao-florianopolis,88062-201,,,80,120,2,2,2,2,1,1,
https://www.quintoandar.com.br/condominio/residencial-maria-flor-campeche-florianopolis-xplgs3n4rk,Residencial Maria Flor,residencial-maria-flor-campeche-florianopolis,88063-090,80,,50,62,2,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/servidao-jaborandi-1163-campeche-central-florianopolis-9d37sox5np,,servidao-jaborandi-1163-campeche-central-florianopolis,88065-035,100,,30,132,1,4,1,3,,5,
https://www.quintoandar.com.br/condominio/edificio-talarico-balneario-florianopolis-rp0gsee31k,Edifício Talarico,edificio-talarico-balneario-florianopolis,88075-200,752,209,80,174,2,3,2,3,1,2,
https://www.quintoandar.com.br/condominio/servidao-das-gerberas-70-sao-joao-do-rio-vermelho-florianopolis-djrsvn9nrk,,servidao-das-gerberas-70-sao-joao-do-rio-vermelho-florianopolis,88060-257,,,47,60,2,2,1,1,1,1,
https://www.quintoandar.com.br/condominio/itaguacu-jardim-atlantico-florianopolis-9dzqs8yezd,Itaguaçu,itaguacu-jardim-atlantico-florianopolis,88095-350,260,83,45,90,2,3,1,1,1,2,2015
https://www.quintoandar.com.br/condominio/travessa-da-liberdade-457-campeche-florianopolis-pm8sqww23k,,travessa-da-liberdade-457-campeche-florianopolis,88063-210,600,,189,300,3,5,1,6,1,4,
https://www.quintoandar.com.br/condominio/rua-professor-milton-roque-ramos-krieger-15-trindade-florianopolis-xplgsmmqek,,rua-professor-milton-roque-ramos-krieger-15-trindade-florianopolis,88036-080,,,40,40,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/santoro-e-galli-canasvieiras-florianopolis-6knzsqqo7k,Santoro e Galli,santoro-e-galli-canasvieiras-florianopolis,88054-001,380,36,35,50,1,1,1,1,,1,
https://www.quintoandar.com.br/condominio/galapagos-centro-florianopolis-d47s4182nd,Galápagos,galapagos-centro-florianopolis,88020-060,590,260,65,75,2,2,2,2,1,1,2014
https://www.quintoandar.com.br/condominio/jardins-do-arvoredo-joao-paulo-florianopolis-7kg3s7y4mp,Jardins do Arvoredo,jardins-do-arvoredo-joao-paulo-florianopolis,88030-300,930,,106,139,3,4,1,4,,3,
https://www.quintoandar.com.br/condominio/sunset-cacupe-cacupe-florianopolis-p18szj1jmk,Sunset Cacupé,sunset-cacupe-cacupe-florianopolis,88050-005,64,137,162,230,3,4,3,5,2,3,
https://www.quintoandar.com.br/condominio/residencial-ilha-do-sol-vargem-do-bom-jesus-florianopolis-6knzs0v7ek,Residencial Ilha do Sol,residencial-ilha-do-sol-vargem-do-bom-jesus-florianopolis,88056-590,,,-1,-1,-1,-1,-1,-1,-1,-1,
https://www.quintoandar.com.br/condominio/rua-delminda-silveira-525-agronomica-florianopolis-dv7sgz3rqd,,rua-delminda-silveira-525-agronomica-florianopolis,88025-547,,,66,78,2,3,2,2,1,2,
https://www.quintoandar.com.br/condominio/residencial-elizabeth-ingleses-do-rio-vermelho-florianopolis-0d71s52ood,Residencial Elizabeth,residencial-elizabeth-ingleses-do-rio-vermelho-florianopolis,88058-073,318,100,52,183,1,3,1,3,1,2,2017
https://www.quintoandar.com.br/condominio/florianopolis-park-residencial-praca-seca-rio-de-janeiro-djrs6r4q6k,Florianopolis Park Residencial,florianopolis-park-residencial-praca-seca-rio-de-janeiro,21321-052,390,,56,86,2,3,1,2,1,1,
https://www.quintoandar.com.br/condominio/riozinho-harmony-campeche-florianopolis-djrsv64r0k,Riozinho Harmony,riozinho-harmony-campeche-florianopolis,88063-430,740,100,75,186,2,3,2,3,1,2,
https://www.quintoandar.com.br/condominio/edificio-josiane-estreito-florianopolis-k87s7gz0wp,Edifício Josiane,edificio-josiane-estreito-florianopolis,88070-501,597,120,105,147,3,3,1,2,1,1,
https://www.quintoandar.com.br/condominio/gaivota-itaguacu-florianopolis-jpqms4yz7d,Gaivota,gaivota-itaguacu-florianopolis,88085-600,300,25,80,123,2,3,1,2,1,2,
https://www.quintoandar.com.br/condominio/henrique-deucher-estreito-florianopolis-k27sgyqy1p,Henrique Deucher,henrique-deucher-estreito-florianopolis,88070-101,455,124,66,202,2,3,1,3,1,3,
https://www.quintoandar.com.br/condominio/taruma-canto-florianopolis-k87s74wv0p,Tarumã,taruma-canto-florianopolis,88070-770,395,48,60,76,2,3,1,2,1,1,2008
https://www.quintoandar.com.br/condominio/globo-residence-estreito-florianopolis-xplgsl616k,Globo Residence,globo-residence-estreito-florianopolis,88070-720,668,120,84,171,2,4,2,5,2,2,2022
https://www.quintoandar.com.br/condominio/servidao-das-palmeiras-nativas-423-lagoa-da-conceicao-florianopolis-knzsygvvqk,,servidao-das-palmeiras-nativas-423-lagoa-da-conceicao-florianopolis,88062-010,,,37,78,1,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/plaza-mediterraneo-itacorubi-florianopolis-1d47smx83d,Plaza Mediterrâneo,plaza-mediterraneo-itacorubi-florianopolis,88034-000,650,,68,133,2,4,1,3,,3,
https://www.quintoandar.com.br/condominio/atlanta-c-centro-florianopolis-k99s1e0qok,Atlanta C,atlanta-c-centro-florianopolis,88015-330,965,159,95,145,3,3,2,3,1,3,
https://www.quintoandar.com.br/condominio/century-plaza-centro-florianopolis-9d37sg3y6p,Century Plaza,century-plaza-centro-florianopolis,88015-700,1402,211,80,119,2,2,2,2,1,2,2000
https://www.quintoandar.com.br/condominio/conjunto-verde-vale-itacorubi-florianopolis-djrsv6yw1k,Conjunto Verde Vale,conjunto-verde-vale-itacorubi-florianopolis,88062-001,171,30,29,35,1,1,1,1,,1,
https://www.quintoandar.com.br/condominio/servidao-acropole-56-ingleses-do-rio-vermelho-florianopolis-ek99slz3mk,,servidao-acropole-56-ingleses-do-rio-vermelho-florianopolis,88058-417,,10,50,50,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/rua-professor-edmundo-acacio-moreira-11-trindade-florianopolis-d37s5q2glp,,rua-professor-edmundo-acacio-moreira-11-trindade-florianopolis,88036-340,,,18,30,1,1,1,1,,1,
https://www.quintoandar.com.br/condominio/cannes-club-residence-ingleses-norte-florianopolis-dv7sgnel0d,Cannes Club Residence,cannes-club-residence-ingleses-norte-florianopolis,88058-573,560,,71,100,2,3,2,2,1,2,
https://www.quintoandar.com.br/condominio/servidao-cinco-rosas-63-sao-joao-do-rio-vermelho-florianopolis-4pxnszm5yd,,servidao-cinco-rosas-63-sao-joao-do-rio-vermelho-florianopolis,88060-425,,,60,60,2,2,1,1,1,1,
https://www.quintoandar.com.br/condominio/na-dolores-estreito-florianopolis-9dzqs3y7md,Na Dolores,na-dolores-estreito-florianopolis,88075-310,,,87,88,3,3,2,2,1,1,
https://www.quintoandar.com.br/condominio/edificio-silvana-meri-balneario-florianopolis-9d37s0m0ep,Edifício Silvana Meri,edificio-silvana-meri-balneario-florianopolis,88075-520,882,,114,225,3,3,2,3,1,2,
https://www.quintoandar.com.br/condominio/res-angelo-e-maria-jardim-atlantico-florianopolis-vk87s83yvp,Res. Angelo e Maria,res-angelo-e-maria-jardim-atlantico-florianopolis,88095-390,390,105,61,132,2,3,1,1,1,2,2000
https://www.quintoandar.com.br/condominio/rua-tereza-lopes-901-campeche-florianopolis-keysw5zzlp,,rua-tereza-lopes-901-campeche-florianopolis,88066-065,729,,55,55,2,5,1,3,1,4,
https://www.quintoandar.com.br/condominio/cerejeiras-saco-dos-limoes-florianopolis-ek99sxq4wk,Cerejeiras,cerejeiras-saco-dos-limoes-florianopolis,88040-510,596,72,64,76,2,2,2,2,1,1,
https://www.quintoandar.com.br/condominio/ganzo-pereira-cachoeira-do-bom-jesus-florianopolis-9p18s32nvk,Ganzo Pereira,ganzo-pereira-cachoeira-do-bom-jesus-florianopolis,88056-110,420,39,60,156,1,3,1,3,1,1,
https://www.quintoandar.com.br/condominio/servidao-aquifero-guarani-141-sao-joao-do-rio-vermelho-florianopolis-4pxns687nd,,servidao-aquifero-guarani-141-sao-joao-do-rio-vermelho-florianopolis,88060-389,,,60,82,2,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/rua-cristovao-nunes-pires-110-centro-florianopolis-2drrsxywmd,,rua-cristovao-nunes-pires-110-centro-florianopolis,88010-120,,,60,60,2,2,1,1,1,1,
https://www.quintoandar.com.br/condominio/tours-de-lile-agronomica-florianopolis-vk87svjwep,Tours de L'ile,tours-de-lile-agronomica-florianopolis,88025-000,1052,171,91,208,2,4,2,5,1,4,
https://www.quintoandar.com.br/condominio/argus-coqueiros-florianopolis-9p18s2ngqk,Argus,argus-coqueiros-florianopolis,88080-700,300,109,20,78,1,3,1,2,,2,
https://www.quintoandar.com.br/condominio/ivone-morro-canasvieiras-florianopolis-vk87se549p,Ivone Morro,ivone-morro-canasvieiras-florianopolis,88054-330,480,,90,274,2,4,2,4,,2,
https://www.quintoandar.com.br/condominio/residencial-atlantico-ingleses-norte-florianopolis-p18s097j9k,Residencial Atlântico,residencial-atlantico-ingleses-norte-florianopolis,88058-825,200,46,50,82,2,3,1,2,1,1,
https://www.quintoandar.com.br/condominio/granville-trindade-florianopolis-2drrsg4l7d,Granville,granville-trindade-florianopolis,88036-002,300,38,45,200,1,4,1,3,,2,
https://www.quintoandar.com.br/condominio/rua-dos-acaras-47-jurere-florianopolis-k87s7j2rzp,,rua-dos-acaras-47-jurere-florianopolis,88053-524,,,50,78,1,2,1,3,1,2,
